ID,sample,start_date,progress,duration_in_seconds,finished,q2_1,q2_2,q3_1,q3_2,q4_2,q4_4_1,q4_4_2,q4_4_3,q4_4_4,q4_4_5,q4_4_6,q4_4_7,q4_6_1,q4_6_2,q4_6_3,q6_1_1,q6_1_2,q6_1_3,q6_1_4,q6_1_5,q6_1_6,q6_1_7,q6_3_1,q6_3_2,q6_3_3,q6_5_1,q7_1_1,q7_1_5,q7_2,q8_1,q9_1,q9_2,q9_3,duration_mins,progress_cat,q5_label,q5,comfort
62,Random,2021-10-10,100,595771,True,5,Never,I am aware of some of the NHMRC documents or policies on career disruption,Neutral,No, I have medical or social circumstances but would not include them,Neutral,Disagree,Agree,Agree,Neutral,Neutral,Disagree,Disagree,Agree,Agree,Agree,Agree,Agree,Agree,Neutral,Neutral,Disagree,NA,NA,NA,0,6,6,Neither comfortable nor uncomfortable,Independent medical panel (new system),Clinical Medicine and Science,Male,6 to 10 years,9929.51666666667,(75,100],A car accident,No,Neutral
63,Random,2021-10-17,100,437,True,1,Never,I am aware of some of the NHMRC documents or policies on career disruption,Neutral,No, I have no medical or social circumstances to write about,Neutral,Neutral,Disagree,Disagree,Disagree,Neutral,Disagree,Agree,Agree,Disagree,NA,NA,NA,NA,NA,NA,NA,Neutral,Agree,Disagree,6,NA,NA,Somewhat comfortable,Scientific panel (current system),Health Services Research,Female,6 to 10 years,7.28333333333333,(75,100],A car accident,Yes,Comfortable
64,Random,2021-10-17,100,812,True,2,Very Often,I am aware of some of the NHMRC documents or policies on career disruption,Agree,Yes, I have medical or social circumstances and would include them,Agree,Agree,Neutral,Neutral,Neutral,Disagree,Disagree,Neutral,Agree,Agree,NA,NA,NA,NA,NA,NA,NA,Disagree,Neutral,Disagree,NA,0,NA,Somewhat uncomfortable,Independent medical panel (new system),Basic Science,Female,6 to 10 years,13.5333333333333,(75,100],A car accident,Yes,Uncomfortable
65,Random,2021-10-17,100,1926,True,3,Never,I am aware of some of the NHMRC documents or policies on career disruption,Agree,No, I have no medical or social circumstances to write about,Disagree,Agree,Neutral,Neutral,NA,Disagree,Disagree,Disagree,Agree,Disagree,NA,NA,NA,NA,NA,NA,NA,Agree,Agree,Disagree,NA,NA,NA,Neither comfortable nor uncomfortable,Scientific panel (current system),Health Services Research,Female,11 to 15 years,32.1,(75,100],Caring for a child,Yes,Neutral
66,Random,2021-10-17,100,235,True,30,Rarely,I am aware of some of the NHMRC documents or policies on career disruption,Neutral,No, I have no medical or social circumstances to write about,Neutral,Agree,Agree,Agree,Agree,Neutral,Disagree,Neutral,Agree,Neutral,Disagree,Agree,Agree,Agree,Agree,Agree,Disagree,NA,NA,NA,6.1,0,6,Somewhat comfortable,Not sure,Basic Science,Male,6 to 10 years,3.91666666666667,(75,100],Severe depression,No,Comfortable
67,Random,2021-10-17,100,615,True,2,Never,I am aware of some of the NHMRC documents or policies on career disruption,Neutral,No, I have medical or social circumstances but would not include them,Disagree,Agree,Agree,Agree,Agree,Disagree,Disagree,Disagree,Agree,Agree,NA,NA,NA,NA,NA,NA,NA,Disagree,Neutral,Neutral,9,6,10,Somewhat uncomfortable,Independent medical panel (new system),Clinical Medicine and Science,Male,5 years or less,10.25,(75,100],Caring for a child,Yes,Uncomfortable
69,Random,2021-10-17,100,593,True,12,Never,I am aware of some of the NHMRC documents or policies on career disruption,Neutral,No, I have no medical or social circumstances to write about,NA,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Agree,Agree,Neutral,NA,NA,NA,NA,NA,NA,NA,Disagree,Neutral,Disagree,5.9,NA,NA,Extremely comfortable,Scientific panel (current system),Basic Science,Male,6 to 10 years,9.88333333333333,(75,100],Severe depression,Yes,Comfortable
70,Random,2021-10-17,100,362,True,1,Never,I don’t know any NHMRC documents or policies on career disruption,Disagree,Yes, I have medical or social circumstances and would include them,Disagree,Neutral,Disagree,Disagree,Disagree,Agree,Disagree,Agree,Disagree,Disagree,NA,NA,NA,NA,NA,NA,NA,Agree,Disagree,Disagree,11.9,NA,11.9,Extremely comfortable,Independent medical panel (new system),Clinical Medicine and Science,Female,5 years or less,6.03333333333333,(75,100],Caring for a child,Yes,Comfortable
72,Random,2021-10-17,100,474,True,3,Sometimes,I am aware of some of the NHMRC documents or policies on career disruption,Neutral,Yes, I have medical or social circumstances and would include them,Agree,Neutral,Disagree,Neutral,Agree,Neutral,Disagree,Agree,Agree,Disagree,NA,NA,NA,NA,NA,NA,NA,Disagree,Agree,Disagree,6,6,NA,Somewhat uncomfortable,Independent medical panel (new system),Clinical Medicine and Science,Female,6 to 10 years,7.9,(75,100],Severe depression,Yes,Uncomfortable
73,Random,2021-10-17,100,438,True,4,Very Often,I am fully aware of all relevant NHMRC documents and policies on career disruption,Agree,Yes, I have medical or social circumstances and would include them,Agree,Disagree,Agree,Agree,Disagree,Disagree,Disagree,Disagree,Agree,Disagree,Disagree,Disagree,Agree,Agree,Disagree,Disagree,Agree,NA,NA,NA,1.8,4,4,Extremely comfortable,Independent medical panel (new system),Public Health,Female,21 years or more,7.3,(75,100],Caring for a child,No,Comfortable
74,Random,2021-10-17,100,538,True,1,Never,I am aware of some of the NHMRC documents or policies on career disruption,Neutral,No, I have no medical or social circumstances to write about,Agree,Agree,Neutral,Neutral,Neutral,Disagree,Neutral,Neutral,Agree,Disagree,NA,NA,NA,NA,NA,NA,NA,Neutral,Neutral,Neutral,NA,NA,NA,Neither comfortable nor uncomfortable,Scientific panel (current system),Basic Science,Male,11 to 15 years,8.96666666666667,(75,100],Caring for an elderly relative,Yes,Neutral
75,Random,2021-10-17,100,396,True,5,Sometimes,I am aware of some of the NHMRC documents or policies on career disruption,Agree,No, I have no medical or social circumstances to write about,Agree,NA,Disagree,Agree,Agree,NA,Disagree,Disagree,Neutral,Agree,NA,NA,NA,NA,NA,NA,NA,Disagree,Neutral,Neutral,NA,NA,NA,Somewhat uncomfortable,Not sure,Public Health,Female,11 to 15 years,6.6,(75,100],Caring for a child,Yes,Uncomfortable
76,Random,2021-10-10,26,1370,False,2,Never,I am aware of some of the NHMRC documents or policies on career disruption,Neutral,No, I have medical or social circumstances but would not include them,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.8333333333333,(5,50],NA,NA,NA
77,Random,2021-10-10,71,1646,False,0,Never,I am aware of some of the NHMRC documents or policies on career disruption,Agree,Yes, I have medical or social circumstances and would include them,NA,Neutral,Agree,Agree,Neutral,Agree,Disagree,Disagree,Agree,Agree,NA,NA,NA,NA,NA,NA,NA,Neutral,Agree,Disagree,NA,NA,NA,NA,NA,NA,NA,NA,27.4333333333333,(50,75],A car accident,Yes,NA
78,Random,2021-10-17,100,672,True,3,Very Often,I am aware of some of the NHMRC documents or policies on career disruption,Agree,No, I have medical or social circumstances but would not include them,Neutral,Agree,Neutral,Agree,Neutral,Neutral,Disagree,Disagree,Agree,NA,NA,NA,NA,NA,NA,NA,NA,Neutral,Agree,Neutral,NA,NA,NA,Somewhat comfortable,Other,Clinical Medicine and Science,Female,16 to 20 years,11.2,(75,100],A car accident,Yes,Comfortable
79,Random,2021-10-17,100,187,True,1,Never,I don’t know any NHMRC documents or policies on career disruption,Neutral,No, I have no medical or social circumstances to write about,Neutral,Neutral,Neutral,Agree,Agree,Agree,Disagree,Neutral,Agree,Agree,NA,NA,NA,NA,NA,NA,NA,Neutral,Agree,Disagree,NA,NA,NA,Neither comfortable nor uncomfortable,Not sure,Public Health,Male,5 years or less,3.11666666666667,(75,100],Caring for a child,Yes,Neutral
80,Random,2021-10-17,100,525,True,11,Never,I am aware of some of the NHMRC documents or policies on career disruption,Agree,No, I have no medical or social circumstances to write about,Agree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Neutral,Agree,Disagree,NA,NA,NA,NA,NA,NA,NA,Agree,NA,NA,0,6.1,6.1,Somewhat comfortable,Scientific panel (current system),Health Services Research,Female,11 to 15 years,8.75,(75,100],Caring for a child,Yes,Comfortable
81,Random,2021-10-17,100,270,True,0,Never,I don’t know any NHMRC documents or policies on career disruption,Neutral,Yes, I have medical or social circumstances and would include them,Agree,Disagree,Disagree,Disagree,Disagree,Agree,Agree,Disagree,Agree,Disagree,NA,NA,NA,NA,NA,NA,NA,Disagree,Agree,Disagree,NA,3.9,8.2,Somewhat uncomfortable,Independent medical panel (new system),Clinical Medicine and Science,Female,6 to 10 years,4.5,(75,100],A car accident,Yes,Uncomfortable
82,Random,2021-10-17,100,479,True,5,Never,I am fully aware of all relevant NHMRC documents and policies on career disruption,Agree,No, I have no medical or social circumstances to write about,NA,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Agree,Disagree,NA,NA,NA,NA,NA,NA,NA,Disagree,Agree,Disagree,NA,NA,NA,Neither comfortable nor uncomfortable,Not sure,Basic Science,Female,21 years or more,7.98333333333333,(75,100],Caring for an elderly relative,Yes,Neutral
83,Random,2021-10-17,100,445,True,0,NA,I am aware of some of the NHMRC documents or policies on career disruption,Agree,No, I have no medical or social circumstances to write about,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Disagree,Agree,Disagree,NA,NA,NA,Somewhat uncomfortable,Not sure,Clinical Medicine and Science,Female,5 years or less,7.41666666666667,(75,100],Caring for an elderly relative,Yes,Uncomfortable
84,Random,2021-10-17,100,799,True,0,Never,I don’t know any NHMRC documents or policies on career disruption,Disagree,Yes, I have medical or social circumstances and would include them,NA,NA,NA,NA,NA,NA,NA,Disagree,Agree,Agree,NA,NA,NA,NA,NA,NA,NA,Disagree,Agree,Disagree,6,6,6,Somewhat uncomfortable,Independent medical panel (new system),Basic Science,Female,16 to 20 years,13.3166666666667,(75,100],Caring for a child,Yes,Uncomfortable
86,Random,2021-10-17,100,332,True,1,Never,I am aware of some of the NHMRC documents or policies on career disruption,Neutral,No, I have no medical or social circumstances to write about,Disagree,Disagree,Disagree,Disagree,Disagree,Neutral,Disagree,Neutral,Agree,Disagree,NA,NA,NA,NA,NA,NA,NA,Neutral,Agree,Disagree,8.1,3.9,NA,Somewhat comfortable,Not sure,Public Health,Female,6 to 10 years,5.53333333333333,(75,100],A car accident,Yes,Comfortable
87,Random,2021-10-17,100,689,True,0,Never,I don’t know any NHMRC documents or policies on career disruption,Disagree,No, I have no medical or social circumstances to write about,NA,NA,NA,NA,NA,NA,NA,Disagree,Agree,Agree,NA,NA,NA,NA,NA,NA,NA,Disagree,Agree,Disagree,NA,3,NA,Extremely comfortable,Independent medical panel (new system),Basic Science,Female,5 years or less,11.4833333333333,(75,100],A car accident,Yes,Comfortable
89,Random,2021-10-10,26,377,False,0,Always,I don’t know any NHMRC documents or policies on career disruption,Disagree,No, I have no medical or social circumstances to write about,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.28333333333333,(5,50],NA,NA,NA
90,Random,2021-10-11,100,601311,True,0,Never,I don’t know any NHMRC documents or policies on career disruption,Disagree,No, I have no medical or social circumstances to write about,Agree,Neutral,Agree,Agree,Neutral,Agree,Agree,Disagree,Agree,Neutral,NA,NA,NA,NA,NA,NA,NA,Disagree,Disagree,Agree,3.9,4.2,NA,Somewhat uncomfortable,Scientific panel (current system),Clinical Medicine and Science,Male,11 to 15 years,10021.85,(75,100],Caring for an elderly relative,Yes,Uncomfortable
91,Random,2021-10-10,26,300,False,0,NA,I don’t know any NHMRC documents or policies on career disruption,Neutral,Yes, I have medical or social circumstances and would include them,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,(5,50],NA,NA,NA
92,Random,2021-10-17,100,454,True,3,Never,I don’t know any NHMRC documents or policies on career disruption,Disagree,No, I have no medical or social circumstances to write about,Agree,Disagree,Disagree,Disagree,Disagree,Neutral,Disagree,Disagree,Agree,Agree,NA,NA,NA,NA,NA,NA,NA,Disagree,Agree,Disagree,NA,12,12,Extremely comfortable,Not sure,Clinical Medicine and Science,Female,16 to 20 years,7.56666666666667,(75,100],Severe depression,Yes,Comfortable
93,Random,2021-10-10,54,95,False,0,Never,I don’t know any NHMRC documents or policies on career disruption,Neutral,No, I have no medical or social circumstances to write about,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.58333333333333,(50,75],Caring for a child,No,NA
94,Random,2021-10-17,100,257,True,1,Never,I don’t know any NHMRC documents or policies on career disruption,Disagree,No, I have medical or social circumstances but would not include them,Disagree,Agree,Disagree,Disagree,Disagree,Agree,Disagree,Disagree,Agree,Neutral,NA,NA,NA,NA,NA,NA,NA,Neutral,Agree,Disagree,NA,NA,NA,Somewhat comfortable,Scientific panel (current system),Basic Science,Male,16 to 20 years,4.28333333333333,(75,100],A car accident,Yes,Comfortable
95,Random,2021-10-18,100,263,True,0,Never,I don’t know any NHMRC documents or policies on career disruption,Disagree,Yes, I have medical or social circumstances and would include them,Agree,Neutral,Disagree,Disagree,Agree,Agree,Disagree,Neutral,Agree,Neutral,NA,NA,NA,NA,NA,NA,NA,Neutral,Agree,Disagree,3,NA,2,Somewhat comfortable,Independent medical panel (new system),Clinical Medicine and Science,Female,5 years or less,4.38333333333333,(75,100],A car accident,Yes,Comfortable
96,Random,2021-10-18,100,563,True,5,Always,I am aware of some of the NHMRC documents or policies on career disruption,Agree,Yes, I have medical or social circumstances and would include them,Agree,Neutral,Neutral,Neutral,Neutral,Disagree,Disagree,Agree,Agree,Disagree,Disagree,Neutral,Disagree,Neutral,Disagree,Neutral,Disagree,NA,NA,NA,NA,NA,NA,Somewhat uncomfortable,Not sure,Health Services Research,Female,21 years or more,9.38333333333333,(75,100],Caring for a child,No,Uncomfortable
97,Random,2021-10-18,100,921,True,15,Rarely,I am aware of some of the NHMRC documents or policies on career disruption,Disagree,Yes, I have medical or social circumstances and would include them,Disagree,Agree,Agree,Agree,Agree,Disagree,Disagree,Agree,Agree,Disagree,NA,NA,NA,NA,NA,NA,NA,Agree,NA,NA,NA,0,NA,Somewhat comfortable,Independent medical panel (new system),Basic Science,Female,21 years or more,15.35,(75,100],Caring for a child,Yes,Comfortable
98,Random,2021-10-18,100,324,True,10,Rarely,I am fully aware of all relevant NHMRC documents and policies on career disruption,Agree,No, I have no medical or social circumstances to write about,Agree,Neutral,Disagree,Disagree,Disagree,Disagree,Disagree,Neutral,Agree,Disagree,NA,NA,NA,NA,NA,NA,NA,Disagree,Agree,Disagree,NA,NA,NA,Extremely comfortable,Scientific panel (current system),Public Health,Female,16 to 20 years,5.4,(75,100],A car accident,Yes,Comfortable
99,Random,2021-10-18,100,628,True,1,Never,I don’t know any NHMRC documents or policies on career disruption,Disagree,Yes, I have medical or social circumstances and would include them,Disagree,Neutral,Disagree,Disagree,Disagree,Neutral,Disagree,Neutral,Agree,Disagree,NA,NA,NA,NA,NA,NA,NA,Neutral,Agree,Disagree,NA,NA,NA,Neither comfortable nor uncomfortable,Not sure,Clinical Medicine and Science,Female,5 years or less,10.4666666666667,(75,100],A car accident,Yes,Neutral
100,Random,2021-10-11,11,1118,False,0,Never,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.6333333333333,(5,50],NA,NA,NA
101,Random,2021-10-18,100,968,True,6,Rarely,I don’t know any NHMRC documents or policies on career disruption,Neutral,No, I have no medical or social circumstances to write about,Agree,Disagree,Neutral,Disagree,Disagree,Neutral,Disagree,Disagree,Agree,Agree,NA,NA,NA,NA,NA,NA,NA,Disagree,Neutral,Neutral,NA,NA,NA,Somewhat uncomfortable,Not sure,Basic Science,Female,5 years or less,16.1333333333333,(75,100],A car accident,Yes,Uncomfortable
102,Random,2021-10-18,100,368,True,1,Never,I am aware of some of the NHMRC documents or policies on career disruption,Agree,No, I have no medical or social circumstances to write about,Agree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,NA,NA,NA,Agree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,NA,NA,NA,0,NA,NA,Neither comfortable nor uncomfortable,Not sure,Public Health,Male,5 years or less,6.13333333333333,(75,100],Caring for a child,No,Neutral
104,Random,2021-10-19,100,480,True,7,Very Often,I am aware of some of the NHMRC documents or policies on career disruption,Neutral,Yes, I have medical or social circumstances and would include them,Disagree,Agree,Agree,Agree,Agree,Agree,Disagree,Neutral,Agree,Agree,NA,NA,NA,NA,NA,NA,NA,Disagree,Agree,Disagree,NA,5,NA,Somewhat comfortable,Not sure,Basic Science,Female,6 to 10 years,8,(75,100],Severe depression,Yes,Comfortable
105,Random,2021-10-20,100,301,True,2,Sometimes,I am aware of some of the NHMRC documents or policies on career disruption,Agree,Yes, I have medical or social circumstances and would include them,Agree,Agree,Neutral,Agree,Agree,Disagree,Disagree,Neutral,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Disagree,Disagree,NA,NA,NA,3,NA,6,Somewhat uncomfortable,Not sure,Public Health,Male,6 to 10 years,5.01666666666667,(75,100],Caring for an elderly relative,No,Uncomfortable
106,Random,2021-10-18,100,295295,True,3,Sometimes,I am fully aware of all relevant NHMRC documents and policies on career disruption,Agree,No, I have no medical or social circumstances to write about,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Agree,Disagree,Disagree,NA,NA,NA,NA,NA,NA,NA,Agree,Disagree,Disagree,NA,NA,NA,Extremely comfortable,Independent medical panel (new system),Clinical Medicine and Science,Female,6 to 10 years,4921.58333333333,(75,100],Caring for a child,Yes,Comfortable
107,Random,2021-10-15,54,168,False,0,NA,I don’t know any NHMRC documents or policies on career disruption,Disagree,No, I have no medical or social circumstances to write about,Agree,Neutral,Neutral,Neutral,Neutral,Agree,Neutral,Neutral,Neutral,Neutral,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.8,(50,75],Caring for a child,No,NA
108,Random,2021-10-24,100,499,True,5,Always,I am aware of some of the NHMRC documents or policies on career disruption,Agree,Yes, I have medical or social circumstances and would include them,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,NA,Agree,NA,NA,NA,NA,NA,NA,NA,NA,Disagree,Agree,Disagree,NA,6.1,6.1,Extremely comfortable,Independent medical panel (new system),Clinical Medicine and Science,Female,16 to 20 years,8.31666666666667,(75,100],Caring for a child,Yes,Comfortable
109,Random,2021-10-24,100,368,True,4,Never,I am aware of some of the NHMRC documents or policies on career disruption,Neutral,Yes, I have medical or social circumstances and would include them,NA,NA,NA,NA,NA,NA,NA,Disagree,Agree,Neutral,NA,NA,NA,NA,NA,NA,NA,Neutral,Agree,Neutral,5.9,6,6,Extremely comfortable,Scientific panel (current system),Public Health,Female,6 to 10 years,6.13333333333333,(75,100],Caring for an elderly relative,Yes,Comfortable
110,Random,2021-10-24,100,529,True,20,Never,I am aware of some of the NHMRC documents or policies on career disruption,Neutral,No, I have no medical or social circumstances to write about,Agree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Neutral,Agree,Disagree,NA,NA,NA,NA,NA,NA,NA,Disagree,Agree,Disagree,7,6,6,Somewhat uncomfortable,Not sure,Clinical Medicine and Science,Female,11 to 15 years,8.81666666666667,(75,100],A car accident,Yes,Uncomfortable
111,Random,2021-10-24,100,703,True,0,Never,I don’t know any NHMRC documents or policies on career disruption,Disagree,No, I have no medical or social circumstances to write about,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Disagree,Disagree,Agree,6,6,6,Somewhat uncomfortable,Not sure,Clinical Medicine and Science,Female,5 years or less,11.7166666666667,(75,100],Caring for an elderly relative,Yes,Uncomfortable
112,Random,2021-10-24,100,821,True,3,Never,I am aware of some of the NHMRC documents or policies on career disruption,Agree,No, I have medical or social circumstances but would not include them,Disagree,Agree,Disagree,Agree,Agree,Disagree,Disagree,Neutral,Neutral,Agree,NA,NA,NA,NA,NA,NA,NA,Agree,Agree,Disagree,3,NA,NA,Somewhat comfortable,Not sure,Basic Science,Male,5 years or less,13.6833333333333,(75,100],Caring for an elderly relative,Yes,Comfortable
113,Random,2021-10-24,100,569,True,5,Never,I am aware of some of the NHMRC documents or policies on career disruption,Agree,Other,Agree,Neutral,Neutral,Neutral,Disagree,NA,Disagree,Neutral,Agree,NA,NA,NA,NA,NA,NA,NA,NA,Neutral,Agree,Disagree,NA,NA,NA,Somewhat uncomfortable,Not sure,Clinical Medicine and Science,Male,21 years or more,9.48333333333333,(75,100],Caring for a child,Yes,Uncomfortable
114,Random,2021-10-24,100,434,True,0,Never,I am fully aware of all relevant NHMRC documents and policies on career disruption,Agree,No, I have no medical or social circumstances to write about,Agree,Neutral,Neutral,Neutral,Disagree,Neutral,Neutral,Disagree,Agree,Neutral,NA,NA,NA,NA,NA,NA,NA,Neutral,Neutral,Neutral,12,NA,6.1,Somewhat comfortable,Independent medical panel (new system),Basic Science,Male,6 to 10 years,7.23333333333333,(75,100],Severe depression,Yes,Comfortable
116,Random,2021-10-18,100,563651,True,12,Never,I am fully aware of all relevant NHMRC documents and policies on career disruption,Neutral,No, I have medical or social circumstances but would not include them,Agree,Neutral,Agree,Agree,Agree,Neutral,Agree,Disagree,Disagree,Disagree,NA,NA,NA,NA,NA,NA,NA,Agree,Neutral,Disagree,NA,NA,NA,Somewhat uncomfortable,Scientific panel (current system),Basic Science,Male,16 to 20 years,9394.18333333333,(75,100],A car accident,Yes,Uncomfortable
117,Random,2021-10-24,100,1453,True,0,NA,I am aware of some of the NHMRC documents or policies on career disruption,Neutral,Yes, I have medical or social circumstances and would include them,Agree,Disagree,Disagree,Disagree,Disagree,Disagree,Neutral,Neutral,Agree,Disagree,NA,NA,NA,NA,NA,NA,NA,Disagree,Agree,Disagree,NA,6,6,Somewhat comfortable,Independent medical panel (new system),Public Health,Male,5 years or less,24.2166666666667,(75,100],Caring for an elderly relative,Yes,Comfortable
118,Random,2021-10-18,26,87,False,0,Never,I am aware of some of the NHMRC documents or policies on career disruption,Neutral,Yes, I have medical or social circumstances and would include them,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.45,(5,50],NA,NA,NA
119,Random,2021-10-25,100,201,True,5,Sometimes,I am aware of some of the NHMRC documents or policies on career disruption,Agree,Yes, I have medical or social circumstances and would include them,Agree,Neutral,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Agree,Neutral,NA,NA,NA,NA,NA,NA,NA,Disagree,Disagree,Agree,NA,NA,NA,Somewhat comfortable,Scientific panel (current system),Clinical Medicine and Science,Male,11 to 15 years,3.35,(75,100],Caring for an elderly relative,Yes,Comfortable
120,Random,2021-10-25,100,482,True,1,Always,I am aware of some of the NHMRC documents or policies on career disruption,Agree,No, I have no medical or social circumstances to write about,Agree,Disagree,Disagree,Disagree,Disagree,Neutral,Disagree,Neutral,Agree,Agree,NA,NA,NA,NA,NA,NA,NA,Disagree,Agree,Disagree,6.1,0,NA,Somewhat comfortable,Scientific panel (current system),Clinical Medicine and Science,Male,16 to 20 years,8.03333333333333,(75,100],Caring for a child,Yes,Comfortable
121,Random,2021-10-25,100,635,True,7,Never,I am fully aware of all relevant NHMRC documents and policies on career disruption,Agree,No, I have no medical or social circumstances to write about,NA,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Agree,Neutral,Neutral,NA,NA,NA,NA,NA,NA,NA,Agree,Disagree,Disagree,12,NA,12,Neither comfortable nor uncomfortable,Independent medical panel (new system),Basic Science,Male,21 years or more,10.5833333333333,(75,100],Caring for an elderly relative,Yes,Neutral
122,Random,2021-10-25,100,1899,True,11,Never,I am fully aware of all relevant NHMRC documents and policies on career disruption,Agree,No, I have no medical or social circumstances to write about,NA,NA,Agree,Agree,NA,NA,Disagree,Disagree,Agree,Agree,NA,NA,NA,NA,NA,NA,NA,Disagree,Disagree,Agree,6,6,6,Extremely uncomfortable,Scientific panel (current system),Basic Science,Male,21 years or more,31.65,(75,100],A car accident,Yes,Uncomfortable
123,Random,2021-10-19,11,68,False,0,Never,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.13333333333333,(5,50],NA,NA,NA
124,Random,2021-10-27,100,549,True,3,Always,I am fully aware of all relevant NHMRC documents and policies on career disruption,Agree,Yes, I have medical or social circumstances and would include them,Agree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Agree,Agree,Disagree,NA,NA,NA,NA,NA,NA,NA,Neutral,Agree,Disagree,NA,NA,NA,Extremely comfortable,Not sure,Basic Science,Male,16 to 20 years,9.15,(75,100],Caring for an elderly relative,Yes,Comfortable
125,Random,2021-10-29,100,211,True,1,Never,I don’t know any NHMRC documents or policies on career disruption,Neutral,No, I have no medical or social circumstances to write about,Neutral,Agree,Agree,Agree,Agree,Agree,Disagree,Disagree,Neutral,Agree,NA,NA,NA,NA,NA,NA,NA,Disagree,Agree,Neutral,NA,2.4,NA,Somewhat uncomfortable,Independent medical panel (new system),Clinical Medicine and Science,Female,16 to 20 years,3.51666666666667,(75,100],Caring for an elderly relative,Yes,Uncomfortable
126,Random,2021-10-30,100,843,True,0,NA,I am aware of some of the NHMRC documents or policies on career disruption,Agree,No, I have medical or social circumstances but would not include them,Disagree,Neutral,Disagree,Agree,Neutral,Agree,Disagree,Disagree,Agree,Neutral,NA,NA,NA,NA,NA,NA,NA,Disagree,Agree,Disagree,NA,6,NA,Somewhat uncomfortable,Other,Public Health,Female,6 to 10 years,14.05,(75,100],Caring for an elderly relative,Yes,Uncomfortable
127,Random,2021-10-25,26,3492,False,0,NA,I don’t know any NHMRC documents or policies on career disruption,Neutral,No, I have no medical or social circumstances to write about,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.2,(5,50],NA,NA,NA
132,Non-random,2021-10-10,100,236,True,10,Sometimes,I am fully aware of all relevant NHMRC documents and policies on career disruption,Agree,Yes, I have medical or social circumstances and would include them,Agree,Disagree,Disagree,Neutral,Disagree,Disagree,Disagree,Agree,Agree,Agree,NA,NA,NA,NA,NA,NA,NA,Agree,Neutral,Disagree,12,NA,NA,Extremely comfortable,Scientific panel (current system),Health Services Research,Female,16 to 20 years,3.93333333333333,(75,100],A car accident,Yes,Comfortable
133,Non-random,2021-10-10,100,361,True,10,Very Often,I am aware of some of the NHMRC documents or policies on career disruption,Agree,No, I have medical or social circumstances but would not include them,Disagree,Agree,Neutral,Neutral,Agree,Agree,Disagree,Neutral,Agree,Agree,NA,NA,NA,NA,NA,NA,NA,Agree,Neutral,Disagree,6,6,6,Somewhat uncomfortable,Independent medical panel (new system),Public Health,Female,11 to 15 years,6.01666666666667,(75,100],A car accident,Yes,Uncomfortable
134,Non-random,2021-10-10,100,400,True,5,Always,I am aware of some of the NHMRC documents or policies on career disruption,Agree,Yes, I have medical or social circumstances and would include them,Disagree,Agree,Disagree,Disagree,Agree,Agree,Disagree,Neutral,Agree,Neutral,NA,NA,NA,NA,NA,NA,NA,Neutral,Agree,Disagree,NA,6,6,Somewhat comfortable,Not sure,Public Health,Female,5 years or less,6.66666666666667,(75,100],Caring for a child,Yes,Comfortable
